NmeComp,Timestamp,Value,Hour,Day
BoomCylinder_LD,2022-04-26 13:00:00,47.035000000000004,13,2022-04-26
BoomCylinder_LD,2022-04-26 14:00:00,36.095,14,2022-04-26
BoomCylinder_LD,2022-04-26 15:00:00,32.575,15,2022-04-26
BoomCylinder_LD,2022-04-26 16:00:00,35.035000000000004,16,2022-04-26
BoomCylinder_LD,2022-04-26 17:00:00,35.28,17,2022-04-26
BoomCylinder_LD,2022-04-26 18:00:00,31.68,18,2022-04-26
BoomCylinder_LD,2022-04-26 19:00:00,29.910000000000004,19,2022-04-26
BoomCylinder_LD,2022-04-26 20:00:00,28.919999999999998,20,2022-04-26
BoomCylinder_LD,2022-04-26 21:00:00,28.325,21,2022-04-26
BoomCylinder_LD,2022-04-26 22:00:00,44.785000000000004,22,2022-04-26
BoomCylinder_LD,2022-04-26 23:00:00,36.045,23,2022-04-26
BoomCylinder_LD,2022-04-27 00:00:00,31.99,0,2022-04-27
BoomCylinder_LD,2022-04-27 01:00:00,42.04,1,2022-04-27
BoomCylinder_LD,2022-04-27 02:00:00,55.825,2,2022-04-27
BoomCylinder_LD,2022-04-27 03:00:00,61.285000000000004,3,2022-04-27
BoomCylinder_LD,2022-04-27 04:00:00,61.879999999999995,4,2022-04-27
BoomCylinder_LD,2022-04-27 05:00:00,56.025,5,2022-04-27
BoomCylinder_LD,2022-04-27 06:00:00,56.379999999999995,6,2022-04-27
BoomCylinder_LD,2022-04-27 07:00:00,53.92999999999999,7,2022-04-27
BoomCylinder_LD,2022-04-27 08:00:00,37.81,8,2022-04-27
BoomCylinder_LD,2022-04-27 09:00:00,54.61,9,2022-04-27
BoomCylinder_LD,2022-04-27 10:00:00,59.55499999999999,10,2022-04-27
BoomCylinder_LD,2022-04-27 11:00:00,58.910000000000004,11,2022-04-27
BoomCylinder_LD,2022-04-27 12:00:00,59.925,12,2022-04-27
BoomCylinder_LD,2022-04-27 13:00:00,55.135000000000005,13,2022-04-27
BoomCylinder_LD,2022-04-27 14:00:00,40.88,14,2022-04-27
BoomCylinder_LD,2022-04-27 15:00:00,58.725,15,2022-04-27
BoomCylinder_LD,2022-04-27 16:00:00,63.795,16,2022-04-27
BoomCylinder_LD,2022-04-27 17:00:00,63.69,17,2022-04-27
BoomCylinder_LD,2022-04-27 18:00:00,61.17999999999999,18,2022-04-27
BoomCylinder_LD,2022-04-27 19:00:00,52.36,19,2022-04-27
BoomCylinder_LD,2022-04-27 20:00:00,36.325,20,2022-04-27
BoomCylinder_LD,2022-04-27 21:00:00,59.67,21,2022-04-27
BoomCylinder_LD,2022-04-27 22:00:00,61.620000000000005,22,2022-04-27
BoomCylinder_LD,2022-04-27 23:00:00,61.1,23,2022-04-27
BoomCylinder_LD,2022-04-28 00:00:00,63.19,0,2022-04-28
BoomCylinder_LD,2022-04-28 01:00:00,62.510000000000005,1,2022-04-28
BoomCylinder_LD,2022-04-28 02:00:00,62.58,2,2022-04-28
BoomCylinder_LD,2022-04-28 03:00:00,64.53,3,2022-04-28
BoomCylinder_LD,2022-04-28 04:00:00,58.42999999999999,4,2022-04-28
BoomCylinder_LD,2022-04-28 05:00:00,57.67999999999999,5,2022-04-28
BoomCylinder_LD,2022-04-28 06:00:00,59.535000000000004,6,2022-04-28
BoomCylinder_LD,2022-04-28 07:00:00,52.245000000000005,7,2022-04-28
BoomCylinder_LD,2022-04-28 08:00:00,47.6,8,2022-04-28
BoomCylinder_LD,2022-04-28 09:00:00,62.81,9,2022-04-28
BoomCylinder_LD,2022-04-28 10:00:00,61.464999999999996,10,2022-04-28
BoomCylinder_LD,2022-04-28 11:00:00,61.135000000000005,11,2022-04-28
BoomCylinder_LD,2022-04-28 12:00:00,62.415,12,2022-04-28
BoomCylinder_LD,2022-04-28 13:00:00,53.375,13,2022-04-28
BoomCylinder_LD,2022-04-28 14:00:00,39.72,14,2022-04-28
BoomCylinder_LD,2022-04-28 15:00:00,42.15833333333333,15,2022-04-28
BoomCylinder_LE,2022-04-11 12:00:00,28.25,12,2022-04-11
BoomCylinder_LE,2022-04-11 13:00:00,27.59047619047619,13,2022-04-11
BoomCylinder_LE,2022-04-11 14:00:00,27.464999999999996,14,2022-04-11
BoomCylinder_LE,2022-04-11 15:00:00,26.955000000000002,15,2022-04-11
BoomCylinder_LE,2022-04-11 16:00:00,26.475,16,2022-04-11
BoomCylinder_LE,2022-04-11 17:00:00,25.639999999999997,17,2022-04-11
BoomCylinder_LE,2022-04-11 18:00:00,25.73,18,2022-04-11
BoomCylinder_LE,2022-04-11 19:00:00,26.339999999999996,19,2022-04-11
BoomCylinder_LE,2022-04-11 20:00:00,25.735000000000003,20,2022-04-11
BoomCylinder_LE,2022-04-11 21:00:00,25.255000000000003,21,2022-04-11
BoomCylinder_LE,2022-04-11 22:00:00,24.965,22,2022-04-11
BoomCylinder_LE,2022-04-11 23:00:00,24.75,23,2022-04-11
BoomCylinder_LE,2022-04-12 00:00:00,25.175,0,2022-04-12
BoomCylinder_LE,2022-04-12 01:00:00,24.57,1,2022-04-12
BoomCylinder_LE,2022-04-12 02:00:00,30.384999999999998,2,2022-04-12
BoomCylinder_LE,2022-04-12 03:00:00,29.93,3,2022-04-12
BoomCylinder_LE,2022-04-12 04:00:00,41.945,4,2022-04-12
BoomCylinder_LE,2022-04-12 05:00:00,33.565,5,2022-04-12
BoomCylinder_LE,2022-04-12 06:00:00,26.35,6,2022-04-12
BoomCylinder_LE,2022-04-12 07:00:00,24.54,7,2022-04-12
BoomCylinder_LE,2022-04-12 08:00:00,24.475,8,2022-04-12
BoomCylinder_LE,2022-04-12 09:00:00,25.09,9,2022-04-12
BoomCylinder_LE,2022-04-12 10:00:00,25.545,10,2022-04-12
BoomCylinder_LE,2022-04-12 11:00:00,41.81,11,2022-04-12
BoomCylinder_LE,2022-04-12 12:00:00,32.6,12,2022-04-12
BoomCylinder_LE,2022-04-12 13:00:00,29.235000000000003,13,2022-04-12
BoomCylinder_LE,2022-04-12 14:00:00,33.035000000000004,14,2022-04-12
BoomCylinder_LE,2022-04-12 15:00:00,51.44,15,2022-04-12
BoomCylinder_LE,2022-04-12 16:00:00,36.69,16,2022-04-12
BoomCylinder_LE,2022-04-12 17:00:00,32.475,17,2022-04-12
BoomCylinder_LE,2022-04-12 18:00:00,30.25,18,2022-04-12
BoomCylinder_LE,2022-04-12 19:00:00,28.835,19,2022-04-12
BoomCylinder_LE,2022-04-12 20:00:00,27.72,20,2022-04-12
BoomCylinder_LE,2022-04-12 21:00:00,26.705000000000002,21,2022-04-12
BoomCylinder_LE,2022-04-12 22:00:00,25.835,22,2022-04-12
BoomCylinder_LE,2022-04-12 23:00:00,25.23,23,2022-04-12
BoomCylinder_LE,2022-04-13 00:00:00,24.915,0,2022-04-13
BoomCylinder_LE,2022-04-13 01:00:00,24.634999999999998,1,2022-04-13
BoomCylinder_LE,2022-04-13 02:00:00,24.4,2,2022-04-13
BoomCylinder_LE,2022-04-13 03:00:00,52.75,3,2022-04-13
BoomCylinder_LE,2022-04-13 04:00:00,57.489999999999995,4,2022-04-13
BoomCylinder_LE,2022-04-13 05:00:00,59.15,5,2022-04-13
BoomCylinder_LE,2022-04-13 06:00:00,60.085,6,2022-04-13
BoomCylinder_LE,2022-04-13 07:00:00,49.21,7,2022-04-13
BoomCylinder_LE,2022-04-13 08:00:00,34.015,8,2022-04-13
BoomCylinder_LE,2022-04-13 09:00:00,29.544999999999998,9,2022-04-13
BoomCylinder_LE,2022-04-13 10:00:00,28.214999999999996,10,2022-04-13
BoomCylinder_LE,2022-04-13 11:00:00,28.29,11,2022-04-13
BoomCylinder_LE,2022-04-13 12:00:00,28.169999999999998,12,2022-04-13
BoomCylinder_LE,2022-04-13 13:00:00,28.160000000000004,13,2022-04-13
BoomCylinder_LE,2022-04-13 14:00:00,27.110000000000003,14,2022-04-13
BoomCylinder_LE,2022-04-13 15:00:00,27.655,15,2022-04-13
BoomCylinder_LE,2022-04-13 16:00:00,27.985000000000003,16,2022-04-13
BoomCylinder_LE,2022-04-13 17:00:00,27.285000000000004,17,2022-04-13
BoomCylinder_LE,2022-04-13 18:00:00,26.07,18,2022-04-13
BoomCylinder_LE,2022-04-13 19:00:00,25.255000000000003,19,2022-04-13
BoomCylinder_LE,2022-04-13 20:00:00,24.945,20,2022-04-13
BoomCylinder_LE,2022-04-13 21:00:00,24.740000000000002,21,2022-04-13
BoomCylinder_LE,2022-04-13 22:00:00,43.9,22,2022-04-13
BoomCylinder_LE,2022-04-13 23:00:00,51.529999999999994,23,2022-04-13
BoomCylinder_LE,2022-04-14 00:00:00,46.235,0,2022-04-14
BoomCylinder_LE,2022-04-14 01:00:00,37.925,1,2022-04-14
BoomCylinder_LE,2022-04-14 02:00:00,29.330000000000002,2,2022-04-14
BoomCylinder_LE,2022-04-14 03:00:00,26.675,3,2022-04-14
BoomCylinder_LE,2022-04-14 04:00:00,25.125,4,2022-04-14
BoomCylinder_LE,2022-04-14 05:00:00,38.245,5,2022-04-14
BoomCylinder_LE,2022-04-14 06:00:00,39.375,6,2022-04-14
BoomCylinder_LE,2022-04-14 07:00:00,48.595,7,2022-04-14
BoomCylinder_LE,2022-04-14 08:00:00,44.245,8,2022-04-14
BoomCylinder_LE,2022-04-14 09:00:00,59.835,9,2022-04-14
BoomCylinder_LE,2022-04-14 10:00:00,57.55,10,2022-04-14
BoomCylinder_LE,2022-04-14 11:00:00,58.83,11,2022-04-14
BoomCylinder_LE,2022-04-14 12:00:00,54.31,12,2022-04-14
BoomCylinder_LE,2022-04-14 13:00:00,49.315,13,2022-04-14
BoomCylinder_LE,2022-04-14 14:00:00,60.825,14,2022-04-14
BoomCylinder_LE,2022-04-14 15:00:00,62.55,15,2022-04-14
BoomCylinder_LE,2022-04-14 16:00:00,62.245000000000005,16,2022-04-14
BoomCylinder_LE,2022-04-14 17:00:00,60.625,17,2022-04-14
BoomCylinder_LE,2022-04-14 18:00:00,60.80499999999999,18,2022-04-14
BoomCylinder_LE,2022-04-14 19:00:00,59.55,19,2022-04-14
BoomCylinder_LE,2022-04-14 20:00:00,55.44,20,2022-04-14
BoomCylinder_LE,2022-04-14 21:00:00,60.614999999999995,21,2022-04-14
BoomCylinder_LE,2022-04-14 22:00:00,61.345000000000006,22,2022-04-14
BoomCylinder_LE,2022-04-14 23:00:00,58.855,23,2022-04-14
BoomCylinder_LE,2022-04-15 00:00:00,58.904999999999994,0,2022-04-15
BoomCylinder_LE,2022-04-15 01:00:00,58.760000000000005,1,2022-04-15
BoomCylinder_LE,2022-04-15 02:00:00,57.81,2,2022-04-15
BoomCylinder_LE,2022-04-15 03:00:00,59.86,3,2022-04-15
BoomCylinder_LE,2022-04-15 04:00:00,57.98,4,2022-04-15
BoomCylinder_LE,2022-04-15 05:00:00,56.345000000000006,5,2022-04-15
BoomCylinder_LE,2022-04-15 06:00:00,62.57000000000001,6,2022-04-15
BoomCylinder_LE,2022-04-15 07:00:00,60.589999999999996,7,2022-04-15
BoomCylinder_LE,2022-04-15 08:00:00,58.985,8,2022-04-15
BoomCylinder_LE,2022-04-15 09:00:00,58.065,9,2022-04-15
BoomCylinder_LE,2022-04-15 10:00:00,56.114999999999995,10,2022-04-15
BoomCylinder_LE,2022-04-15 11:00:00,62.80499999999999,11,2022-04-15
BoomCylinder_LE,2022-04-15 12:00:00,62.985,12,2022-04-15
BoomCylinder_LE,2022-04-15 13:00:00,64.75,13,2022-04-15
BoomCylinder_LE,2022-04-15 14:00:00,59.725,14,2022-04-15
BoomCylinder_LE,2022-04-15 15:00:00,64.99,15,2022-04-15
BoomCylinder_LE,2022-04-15 16:00:00,65.285,16,2022-04-15
BoomCylinder_LE,2022-04-15 17:00:00,63.714999999999996,17,2022-04-15
BoomCylinder_LE,2022-04-15 18:00:00,64.185,18,2022-04-15
BoomCylinder_LE,2022-04-15 19:00:00,50.97,19,2022-04-15
BoomCylinder_LE,2022-04-15 20:00:00,37.845,20,2022-04-15
BoomCylinder_LE,2022-04-15 21:00:00,52.44,21,2022-04-15
BoomCylinder_LE,2022-04-15 22:00:00,61.82000000000001,22,2022-04-15
BoomCylinder_LE,2022-04-15 23:00:00,61.975,23,2022-04-15
BoomCylinder_LE,2022-04-16 00:00:00,62.495000000000005,0,2022-04-16
BoomCylinder_LE,2022-04-16 01:00:00,60.3,1,2022-04-16
BoomCylinder_LE,2022-04-16 02:00:00,63.105,2,2022-04-16
BoomCylinder_LE,2022-04-16 03:00:00,62.33,3,2022-04-16
BoomCylinder_LE,2022-04-16 04:00:00,57.55,4,2022-04-16
BoomCylinder_LE,2022-04-16 05:00:00,56.48,5,2022-04-16
BoomCylinder_LE,2022-04-16 06:00:00,60.185,6,2022-04-16
BoomCylinder_LE,2022-04-16 07:00:00,60.425,7,2022-04-16
BoomCylinder_LE,2022-04-16 08:00:00,55.464999999999996,8,2022-04-16
BoomCylinder_LE,2022-04-16 09:00:00,59.27,9,2022-04-16
BoomCylinder_LE,2022-04-16 10:00:00,45.275,10,2022-04-16
BoomCylinder_LE,2022-04-16 11:00:00,62.955,11,2022-04-16
BoomCylinder_LE,2022-04-16 12:00:00,60.96,12,2022-04-16
BoomCylinder_LE,2022-04-16 13:00:00,62.6,13,2022-04-16
BoomCylinder_LE,2022-04-16 14:00:00,58.654999999999994,14,2022-04-16
BoomCylinder_LE,2022-04-16 15:00:00,60.89,15,2022-04-16
BoomCylinder_LE,2022-04-16 16:00:00,61.975,16,2022-04-16
BoomCylinder_LE,2022-04-16 17:00:00,58.760000000000005,17,2022-04-16
BoomCylinder_LE,2022-04-16 18:00:00,61.879999999999995,18,2022-04-16
BoomCylinder_LE,2022-04-16 19:00:00,59.225,19,2022-04-16
BoomCylinder_LE,2022-04-16 20:00:00,58.67,20,2022-04-16
BoomCylinder_LE,2022-04-16 21:00:00,40.019999999999996,21,2022-04-16
BoomCylinder_LE,2022-04-16 22:00:00,57.105,22,2022-04-16
BoomCylinder_LE,2022-04-16 23:00:00,51.005,23,2022-04-16
BoomCylinder_LE,2022-04-17 00:00:00,39.165,0,2022-04-17
BoomCylinder_LE,2022-04-17 01:00:00,52.295,1,2022-04-17
BoomCylinder_LE,2022-04-17 02:00:00,61.015,2,2022-04-17
BoomCylinder_LE,2022-04-17 03:00:00,58.06,3,2022-04-17
BoomCylinder_LE,2022-04-17 04:00:00,55.855,4,2022-04-17
BoomCylinder_LE,2022-04-17 05:00:00,61.0,5,2022-04-17
BoomCylinder_LE,2022-04-17 06:00:00,62.279999999999994,6,2022-04-17
BoomCylinder_LE,2022-04-17 07:00:00,59.620000000000005,7,2022-04-17
BoomCylinder_LE,2022-04-17 08:00:00,58.904999999999994,8,2022-04-17
BoomCylinder_LE,2022-04-17 09:00:00,53.605,9,2022-04-17
BoomCylinder_LE,2022-04-17 10:00:00,60.23,10,2022-04-17
BoomCylinder_LE,2022-04-17 11:00:00,57.004999999999995,11,2022-04-17
BoomCylinder_LE,2022-04-17 12:00:00,53.69,12,2022-04-17
BoomCylinder_LE,2022-04-17 13:00:00,58.205,13,2022-04-17
BoomCylinder_LE,2022-04-17 14:00:00,60.575,14,2022-04-17
BoomCylinder_LE,2022-04-17 15:00:00,61.05,15,2022-04-17
BoomCylinder_LE,2022-04-17 16:00:00,55.55,16,2022-04-17
BoomCylinder_LE,2022-04-17 17:00:00,57.79,17,2022-04-17
BoomCylinder_LE,2022-04-17 18:00:00,62.82000000000001,18,2022-04-17
BoomCylinder_LE,2022-04-17 19:00:00,49.86,19,2022-04-17
BoomCylinder_LE,2022-04-17 20:00:00,36.32,20,2022-04-17
BoomCylinder_LE,2022-04-17 21:00:00,61.285000000000004,21,2022-04-17
BoomCylinder_LE,2022-04-17 22:00:00,62.545,22,2022-04-17
BoomCylinder_LE,2022-04-17 23:00:00,62.260000000000005,23,2022-04-17
BoomCylinder_LE,2022-04-18 00:00:00,58.80499999999999,0,2022-04-18
BoomCylinder_LE,2022-04-18 01:00:00,60.39,1,2022-04-18
BoomCylinder_LE,2022-04-18 02:00:00,59.75,2,2022-04-18
BoomCylinder_LE,2022-04-18 03:00:00,61.165,3,2022-04-18
BoomCylinder_LE,2022-04-18 04:00:00,47.565000000000005,4,2022-04-18
BoomCylinder_LE,2022-04-18 05:00:00,59.21,5,2022-04-18
BoomCylinder_LE,2022-04-18 06:00:00,51.989999999999995,6,2022-04-18
BoomCylinder_LE,2022-04-18 07:00:00,36.72,7,2022-04-18
BoomCylinder_LE,2022-04-18 08:00:00,31.385,8,2022-04-18
BoomCylinder_LE,2022-04-18 09:00:00,29.655,9,2022-04-18
BoomCylinder_LE,2022-04-18 10:00:00,46.025,10,2022-04-18
BoomCylinder_LE,2022-04-18 11:00:00,51.45,11,2022-04-18
BoomCylinder_LE,2022-04-18 12:00:00,50.985,12,2022-04-18
BoomCylinder_LE,2022-04-18 13:00:00,38.57368421052632,13,2022-04-18
BoomCylinder_LE,2022-04-18 14:00:00,46.14,14,2022-04-18
BoomCylinder_LE,2022-04-18 15:00:00,47.745,15,2022-04-18
BoomCylinder_LE,2022-04-18 16:00:00,47.519999999999996,16,2022-04-18
BoomCylinder_LE,2022-04-18 17:00:00,57.5,17,2022-04-18
BoomCylinder_LE,2022-04-18 18:00:00,63.705,18,2022-04-18
BoomCylinder_LE,2022-04-18 19:00:00,48.47,19,2022-04-18
BoomCylinder_LE,2022-04-18 20:00:00,34.045,20,2022-04-18
BoomCylinder_LE,2022-04-18 21:00:00,53.19500000000001,21,2022-04-18
BoomCylinder_LE,2022-04-18 22:00:00,62.21,22,2022-04-18
BoomCylinder_LE,2022-04-18 23:00:00,63.614999999999995,23,2022-04-18
BoomCylinder_LE,2022-04-19 00:00:00,61.0,0,2022-04-19
BoomCylinder_LE,2022-04-19 01:00:00,59.94500000000001,1,2022-04-19
BoomCylinder_LE,2022-04-19 02:00:00,61.015,2,2022-04-19
BoomCylinder_LE,2022-04-19 03:00:00,60.635000000000005,3,2022-04-19
BoomCylinder_LE,2022-04-19 04:00:00,50.07,4,2022-04-19
BoomCylinder_LE,2022-04-19 05:00:00,45.085,5,2022-04-19
BoomCylinder_LE,2022-04-19 06:00:00,60.875,6,2022-04-19
BoomCylinder_LE,2022-04-19 07:00:00,57.214999999999996,7,2022-04-19
BoomCylinder_LE,2022-04-19 08:00:00,50.545,8,2022-04-19
BoomCylinder_LE,2022-04-19 09:00:00,61.529999999999994,9,2022-04-19
BoomCylinder_LE,2022-04-19 10:00:00,60.625,10,2022-04-19
BoomCylinder_LE,2022-04-19 11:00:00,56.275,11,2022-04-19
BoomCylinder_LE,2022-04-19 12:00:00,43.57,12,2022-04-19
BoomCylinder_LE,2022-04-19 13:00:00,61.239999999999995,13,2022-04-19
BoomCylinder_LE,2022-04-19 14:00:00,57.105,14,2022-04-19
BoomCylinder_LE,2022-04-19 15:00:00,46.845,15,2022-04-19
BoomCylinder_LE,2022-04-19 16:00:00,39.035000000000004,16,2022-04-19
BoomCylinder_LE,2022-04-19 17:00:00,32.34,17,2022-04-19
BoomCylinder_LE,2022-04-19 18:00:00,30.380000000000003,18,2022-04-19
BoomCylinder_LE,2022-04-19 19:00:00,29.360000000000003,19,2022-04-19
BoomCylinder_LE,2022-04-19 20:00:00,30.47,20,2022-04-19
BoomCylinder_LE,2022-04-19 21:00:00,56.470000000000006,21,2022-04-19
BoomCylinder_LE,2022-04-19 22:00:00,56.19500000000001,22,2022-04-19
BoomCylinder_LE,2022-04-19 23:00:00,52.17999999999999,23,2022-04-19
BoomCylinder_LE,2022-04-20 00:00:00,54.404999999999994,0,2022-04-20
BoomCylinder_LE,2022-04-20 01:00:00,60.029999999999994,1,2022-04-20
BoomCylinder_LE,2022-04-20 02:00:00,59.25,2,2022-04-20
BoomCylinder_LE,2022-04-20 03:00:00,59.364999999999995,3,2022-04-20
BoomCylinder_LE,2022-04-20 04:00:00,55.285000000000004,4,2022-04-20
BoomCylinder_LE,2022-04-20 05:00:00,59.925,5,2022-04-20
BoomCylinder_LE,2022-04-20 06:00:00,59.71999999999999,6,2022-04-20
BoomCylinder_LE,2022-04-20 07:00:00,52.96,7,2022-04-20
BoomCylinder_LE,2022-04-20 08:00:00,40.115,8,2022-04-20
BoomCylinder_LE,2022-04-20 09:00:00,52.529999999999994,9,2022-04-20
BoomCylinder_LE,2022-04-20 10:00:00,56.625,10,2022-04-20
BoomCylinder_LE,2022-04-20 11:00:00,54.089999999999996,11,2022-04-20
BoomCylinder_LE,2022-04-20 12:00:00,57.339999999999996,12,2022-04-20
BoomCylinder_LE,2022-04-20 13:00:00,40.925,13,2022-04-20
BoomCylinder_LE,2022-04-20 14:00:00,43.94,14,2022-04-20
BoomCylinder_LE,2022-04-20 15:00:00,57.975,15,2022-04-20
BoomCylinder_LE,2022-04-20 16:00:00,59.370000000000005,16,2022-04-20
BoomCylinder_LE,2022-04-20 17:00:00,61.879999999999995,17,2022-04-20
BoomCylinder_LE,2022-04-20 18:00:00,54.364999999999995,18,2022-04-20
BoomCylinder_LE,2022-04-20 19:00:00,49.035000000000004,19,2022-04-20
BoomCylinder_LE,2022-04-20 20:00:00,36.88,20,2022-04-20
BoomCylinder_LE,2022-04-20 21:00:00,56.004999999999995,21,2022-04-20
BoomCylinder_LE,2022-04-20 22:00:00,59.364999999999995,22,2022-04-20
BoomCylinder_LE,2022-04-20 23:00:00,61.2,23,2022-04-20
BoomCylinder_LE,2022-04-21 00:00:00,59.910000000000004,0,2022-04-21
BoomCylinder_LE,2022-04-21 01:00:00,60.6,1,2022-04-21
BoomCylinder_LE,2022-04-21 02:00:00,59.879999999999995,2,2022-04-21
BoomCylinder_LE,2022-04-21 03:00:00,61.19500000000001,3,2022-04-21
BoomCylinder_LE,2022-04-21 04:00:00,52.645,4,2022-04-21
BoomCylinder_LE,2022-04-21 05:00:00,60.660000000000004,5,2022-04-21
BoomCylinder_LE,2022-04-21 06:00:00,59.92,6,2022-04-21
BoomCylinder_LE,2022-04-21 07:00:00,49.28,7,2022-04-21
BoomCylinder_LE,2022-04-21 08:00:00,38.964999999999996,8,2022-04-21
BoomCylinder_LE,2022-04-21 09:00:00,34.94,9,2022-04-21
BoomCylinder_LE,2022-04-21 10:00:00,51.27,10,2022-04-21
BoomCylinder_LE,2022-04-21 11:00:00,60.325,11,2022-04-21
BoomCylinder_LE,2022-04-21 12:00:00,58.144999999999996,12,2022-04-21
BoomCylinder_LE,2022-04-21 13:00:00,54.135000000000005,13,2022-04-21
BoomCylinder_LE,2022-04-21 14:00:00,43.46,14,2022-04-21
BoomCylinder_LE,2022-04-21 15:00:00,30.28,15,2022-04-21
BoomCylinder_LE,2022-04-21 16:00:00,31.605,16,2022-04-21
BoomCylinder_LE,2022-04-21 17:00:00,55.004999999999995,17,2022-04-21
BoomCylinder_LE,2022-04-21 18:00:00,60.36,18,2022-04-21
BoomCylinder_LE,2022-04-21 19:00:00,53.57000000000001,19,2022-04-21
BoomCylinder_LE,2022-04-21 20:00:00,36.255,20,2022-04-21
BoomCylinder_LE,2022-04-21 21:00:00,54.575,21,2022-04-21
BoomCylinder_LE,2022-04-21 22:00:00,61.629999999999995,22,2022-04-21
BoomCylinder_LE,2022-04-21 23:00:00,62.864999999999995,23,2022-04-21
BoomCylinder_LE,2022-04-22 00:00:00,60.975,0,2022-04-22
BoomCylinder_LE,2022-04-22 01:00:00,61.475,1,2022-04-22
BoomCylinder_LE,2022-04-22 02:00:00,61.964999999999996,2,2022-04-22
BoomCylinder_LE,2022-04-22 03:00:00,61.904999999999994,3,2022-04-22
BoomCylinder_LE,2022-04-22 04:00:00,52.760000000000005,4,2022-04-22
BoomCylinder_LE,2022-04-22 05:00:00,61.315,5,2022-04-22
BoomCylinder_LE,2022-04-22 06:00:00,62.455,6,2022-04-22
BoomCylinder_LE,2022-04-22 07:00:00,49.11,7,2022-04-22
BoomCylinder_LE,2022-04-22 08:00:00,41.275,8,2022-04-22
BoomCylinder_LE,2022-04-22 09:00:00,60.154999999999994,9,2022-04-22
BoomCylinder_LE,2022-04-22 10:00:00,61.39,10,2022-04-22
BoomCylinder_LE,2022-04-22 11:00:00,63.125,11,2022-04-22
BoomCylinder_LE,2022-04-22 12:00:00,58.754999999999995,12,2022-04-22
BoomCylinder_LE,2022-04-22 13:00:00,56.489999999999995,13,2022-04-22
BoomCylinder_LE,2022-04-22 14:00:00,62.955,14,2022-04-22
BoomCylinder_LE,2022-04-22 15:00:00,61.654999999999994,15,2022-04-22
BoomCylinder_LE,2022-04-22 16:00:00,61.660000000000004,16,2022-04-22
BoomCylinder_LE,2022-04-22 17:00:00,62.075,17,2022-04-22
BoomCylinder_LE,2022-04-22 18:00:00,54.470000000000006,18,2022-04-22
BoomCylinder_LE,2022-04-22 19:00:00,56.295,19,2022-04-22
BoomCylinder_LE,2022-04-22 20:00:00,38.505,20,2022-04-22
BoomCylinder_LE,2022-04-22 21:00:00,61.58,21,2022-04-22
BoomCylinder_LE,2022-04-22 22:00:00,61.525,22,2022-04-22
BoomCylinder_LE,2022-04-22 23:00:00,62.239999999999995,23,2022-04-22
BoomCylinder_LE,2022-04-23 00:00:00,61.835,0,2022-04-23
BoomCylinder_LE,2022-04-23 01:00:00,60.44,1,2022-04-23
BoomCylinder_LE,2022-04-23 02:00:00,61.125,2,2022-04-23
BoomCylinder_LE,2022-04-23 03:00:00,60.275,3,2022-04-23
BoomCylinder_LE,2022-04-23 04:00:00,55.035000000000004,4,2022-04-23
BoomCylinder_LE,2022-04-23 05:00:00,58.165,5,2022-04-23
BoomCylinder_LE,2022-04-23 06:00:00,60.44,6,2022-04-23
BoomCylinder_LE,2022-04-23 07:00:00,56.225,7,2022-04-23
BoomCylinder_LE,2022-04-23 08:00:00,52.39,8,2022-04-23
BoomCylinder_LE,2022-04-23 09:00:00,58.92999999999999,9,2022-04-23
BoomCylinder_LE,2022-04-23 10:00:00,39.915,10,2022-04-23
BoomCylinder_LE,2022-04-23 11:00:00,32.519999999999996,11,2022-04-23
BoomCylinder_LE,2022-04-23 12:00:00,30.275,12,2022-04-23
BoomCylinder_LE,2022-04-23 13:00:00,28.05,13,2022-04-23
BoomCylinder_LE,2022-04-23 14:00:00,27.939999999999998,14,2022-04-23
BoomCylinder_LE,2022-04-23 15:00:00,27.889999999999997,15,2022-04-23
BoomCylinder_LE,2022-04-23 16:00:00,27.505000000000003,16,2022-04-23
BoomCylinder_LE,2022-04-23 17:00:00,30.564999999999998,17,2022-04-23
BoomCylinder_LE,2022-04-23 18:00:00,30.97,18,2022-04-23
BoomCylinder_LE,2022-04-23 19:00:00,28.24,19,2022-04-23
BoomCylinder_LE,2022-04-23 20:00:00,27.45,20,2022-04-23
BoomCylinder_LE,2022-04-23 21:00:00,54.73,21,2022-04-23
BoomCylinder_LE,2022-04-23 22:00:00,61.56,22,2022-04-23
BoomCylinder_LE,2022-04-23 23:00:00,61.525,23,2022-04-23
BoomCylinder_LE,2022-04-24 00:00:00,62.25,0,2022-04-24
BoomCylinder_LE,2022-04-24 01:00:00,59.98,1,2022-04-24
BoomCylinder_LE,2022-04-24 02:00:00,59.17999999999999,2,2022-04-24
BoomCylinder_LE,2022-04-24 03:00:00,59.67,3,2022-04-24
BoomCylinder_LE,2022-04-24 04:00:00,50.01,4,2022-04-24
BoomCylinder_LE,2022-04-24 05:00:00,52.6,5,2022-04-24
BoomCylinder_LE,2022-04-24 06:00:00,45.485,6,2022-04-24
BoomCylinder_LE,2022-04-24 07:00:00,34.05,7,2022-04-24
BoomCylinder_LE,2022-04-24 08:00:00,38.22,8,2022-04-24
BoomCylinder_LE,2022-04-24 09:00:00,59.254999999999995,9,2022-04-24
BoomCylinder_LE,2022-04-24 10:00:00,60.260000000000005,10,2022-04-24
BoomCylinder_LE,2022-04-24 11:00:00,59.845000000000006,11,2022-04-24
