Parametro,Timestamp,Value,NmeComp
Temperature,20-Apr-2022 23:54:12,59.4,MainPumpP1
Temperature,20-Apr-2022 23:57:12,58.6,MainPumpP1
Temperature,21-Apr-2022 00:00:12,60.0,MainPumpP1
Temperature,21-Apr-2022 00:03:12,60.8,MainPumpP1
Temperature,21-Apr-2022 00:06:12,61.9,MainPumpP1
Temperature,21-Apr-2022 00:09:12,63.4,MainPumpP1
Temperature,21-Apr-2022 00:12:12,63.1,MainPumpP1
Temperature,21-Apr-2022 00:15:12,60.8,MainPumpP1
Temperature,21-Apr-2022 00:18:12,59.2,MainPumpP1
Temperature,21-Apr-2022 00:21:12,61.2,MainPumpP1
Temperature,21-Apr-2022 00:24:12,62.0,MainPumpP1
Temperature,21-Apr-2022 00:27:12,60.9,MainPumpP1
Temperature,21-Apr-2022 00:30:12,58.1,MainPumpP1
Temperature,21-Apr-2022 00:33:12,56.5,MainPumpP1
Temperature,21-Apr-2022 00:36:12,59.3,MainPumpP1
Temperature,21-Apr-2022 00:39:12,61.2,MainPumpP1
Temperature,21-Apr-2022 00:42:12,60.9,MainPumpP1
Temperature,21-Apr-2022 00:45:12,59.4,MainPumpP1
Temperature,21-Apr-2022 00:48:12,57.5,MainPumpP1
Temperature,21-Apr-2022 00:51:12,56.0,MainPumpP1
Temperature,21-Apr-2022 00:54:12,56.9,MainPumpP1
Temperature,21-Apr-2022 00:57:12,59.1,MainPumpP1
Temperature,21-Apr-2022 01:00:12,61.8,MainPumpP1
Temperature,21-Apr-2022 01:03:12,62.6,MainPumpP1
Temperature,21-Apr-2022 01:06:12,61.5,MainPumpP1
Temperature,21-Apr-2022 01:09:12,60.0,MainPumpP1
Temperature,21-Apr-2022 01:12:12,58.0,MainPumpP1
Temperature,21-Apr-2022 01:15:12,55.5,MainPumpP1
Temperature,21-Apr-2022 01:18:12,56.6,MainPumpP1
Temperature,21-Apr-2022 01:21:12,59.2,MainPumpP1
Temperature,21-Apr-2022 01:24:12,60.9,MainPumpP1
Temperature,21-Apr-2022 01:27:12,62.9,MainPumpP1
Temperature,21-Apr-2022 01:30:12,62.6,MainPumpP1
Temperature,21-Apr-2022 01:33:12,62.1,MainPumpP1
Temperature,21-Apr-2022 01:36:12,62.3,MainPumpP1
Temperature,21-Apr-2022 01:39:12,61.3,MainPumpP1
Temperature,21-Apr-2022 01:42:12,61.7,MainPumpP1
Temperature,21-Apr-2022 01:45:12,61.9,MainPumpP1
Temperature,21-Apr-2022 01:48:12,60.8,MainPumpP1
Temperature,21-Apr-2022 01:51:12,60.4,MainPumpP1
Temperature,21-Apr-2022 01:54:12,60.8,MainPumpP1
Temperature,21-Apr-2022 01:57:12,59.1,MainPumpP1
Temperature,21-Apr-2022 02:00:12,58.4,MainPumpP1
Temperature,21-Apr-2022 02:03:12,59.5,MainPumpP1
Temperature,21-Apr-2022 02:06:12,60.8,MainPumpP1
Temperature,21-Apr-2022 02:09:12,61.1,MainPumpP1
Temperature,21-Apr-2022 02:12:12,61.6,MainPumpP1
Temperature,21-Apr-2022 02:15:12,61.6,MainPumpP1
Temperature,21-Apr-2022 02:18:12,61.3,MainPumpP1
Temperature,21-Apr-2022 02:21:12,60.9,MainPumpP1
Temperature,21-Apr-2022 02:24:12,60.7,MainPumpP1
Temperature,21-Apr-2022 02:27:12,60.5,MainPumpP1
Temperature,21-Apr-2022 02:30:12,60.7,MainPumpP1
Temperature,21-Apr-2022 02:33:12,60.0,MainPumpP1
Temperature,21-Apr-2022 02:36:12,59.9,MainPumpP1
Temperature,21-Apr-2022 02:39:12,59.3,MainPumpP1
Temperature,21-Apr-2022 02:42:12,58.9,MainPumpP1
Temperature,21-Apr-2022 02:45:12,58.4,MainPumpP1
Temperature,21-Apr-2022 02:48:12,58.4,MainPumpP1
Temperature,21-Apr-2022 02:51:12,58.0,MainPumpP1
Temperature,21-Apr-2022 02:54:12,57.8,MainPumpP1
Temperature,21-Apr-2022 02:57:12,59.8,MainPumpP1
Temperature,21-Apr-2022 03:00:12,58.7,MainPumpP1
Temperature,21-Apr-2022 03:03:12,58.6,MainPumpP1
Temperature,21-Apr-2022 03:06:12,58.9,MainPumpP1
Temperature,21-Apr-2022 03:09:12,59.3,MainPumpP1
Temperature,21-Apr-2022 03:12:12,59.2,MainPumpP1
Temperature,21-Apr-2022 03:15:12,59.5,MainPumpP1
Temperature,21-Apr-2022 03:18:12,61.0,MainPumpP1
Temperature,21-Apr-2022 03:21:12,62.8,MainPumpP1
Temperature,21-Apr-2022 03:24:12,61.0,MainPumpP1
Temperature,21-Apr-2022 03:27:12,60.3,MainPumpP1
Temperature,21-Apr-2022 03:30:12,60.7,MainPumpP1
Temperature,21-Apr-2022 03:33:12,61.6,MainPumpP1
Temperature,21-Apr-2022 03:36:12,61.6,MainPumpP1
Temperature,21-Apr-2022 03:39:12,62.0,MainPumpP1
Temperature,21-Apr-2022 03:42:12,61.8,MainPumpP1
Temperature,21-Apr-2022 03:45:12,61.8,MainPumpP1
Temperature,21-Apr-2022 03:48:12,63.2,MainPumpP1
Temperature,21-Apr-2022 03:51:12,64.0,MainPumpP1
Temperature,21-Apr-2022 03:54:12,64.5,MainPumpP1
Temperature,21-Apr-2022 03:57:12,63.4,MainPumpP1
Temperature,21-Apr-2022 04:00:12,61.8,MainPumpP1
Temperature,21-Apr-2022 04:03:12,60.5,MainPumpP1
Temperature,21-Apr-2022 04:06:12,59.0,MainPumpP1
Temperature,21-Apr-2022 04:09:12,57.1,MainPumpP1
Temperature,21-Apr-2022 04:12:12,55.2,MainPumpP1
Temperature,21-Apr-2022 04:15:12,53.6,MainPumpP1
Temperature,21-Apr-2022 04:18:12,51.8,MainPumpP1
Temperature,21-Apr-2022 04:21:12,50.0,MainPumpP1
Temperature,21-Apr-2022 04:24:12,48.5,MainPumpP1
Temperature,21-Apr-2022 04:27:12,47.2,MainPumpP1
Temperature,21-Apr-2022 04:30:12,45.9,MainPumpP1
Temperature,21-Apr-2022 04:33:12,44.7,MainPumpP1
Temperature,21-Apr-2022 04:36:12,44.9,MainPumpP1
Temperature,21-Apr-2022 04:39:12,45.8,MainPumpP1
Temperature,21-Apr-2022 04:42:12,45.8,MainPumpP1
Temperature,21-Apr-2022 04:45:12,49.4,MainPumpP1
Temperature,21-Apr-2022 04:48:12,53.6,MainPumpP1
Temperature,21-Apr-2022 04:51:12,57.0,MainPumpP1
Temperature,21-Apr-2022 04:54:12,60.3,MainPumpP1
Temperature,21-Apr-2022 04:57:12,60.8,MainPumpP1
Temperature,21-Apr-2022 05:00:12,60.2,MainPumpP1
Temperature,21-Apr-2022 05:03:12,57.1,MainPumpP1
Temperature,21-Apr-2022 05:06:12,54.3,MainPumpP1
Temperature,21-Apr-2022 05:09:12,53.3,MainPumpP1
Temperature,21-Apr-2022 05:12:12,55.6,MainPumpP1
Temperature,21-Apr-2022 05:15:12,57.8,MainPumpP1
Temperature,21-Apr-2022 05:18:12,58.8,MainPumpP1
Temperature,21-Apr-2022 05:21:12,60.6,MainPumpP1
Temperature,21-Apr-2022 05:24:12,59.8,MainPumpP1
Temperature,21-Apr-2022 05:27:12,60.2,MainPumpP1
Temperature,21-Apr-2022 05:30:12,61.0,MainPumpP1
Temperature,21-Apr-2022 05:33:12,62.7,MainPumpP1
Temperature,21-Apr-2022 05:36:12,62.2,MainPumpP1
Temperature,21-Apr-2022 05:39:12,63.7,MainPumpP1
Temperature,21-Apr-2022 05:42:12,64.9,MainPumpP1
Temperature,21-Apr-2022 05:45:12,64.3,MainPumpP1
Temperature,21-Apr-2022 05:48:12,64.0,MainPumpP1
Temperature,21-Apr-2022 05:51:12,63.9,MainPumpP1
Temperature,21-Apr-2022 05:54:12,64.2,MainPumpP1
Temperature,21-Apr-2022 05:57:12,64.6,MainPumpP1
Temperature,21-Apr-2022 06:00:12,64.4,MainPumpP1
Temperature,21-Apr-2022 06:03:12,64.2,MainPumpP1
Temperature,21-Apr-2022 06:06:12,62.9,MainPumpP1
Temperature,21-Apr-2022 06:09:12,62.1,MainPumpP1
Temperature,21-Apr-2022 06:12:12,61.4,MainPumpP1
Temperature,21-Apr-2022 06:15:12,61.3,MainPumpP1
Temperature,21-Apr-2022 06:18:12,61.0,MainPumpP1
Temperature,21-Apr-2022 06:21:12,60.7,MainPumpP1
Temperature,21-Apr-2022 06:24:12,62.6,MainPumpP1
Temperature,21-Apr-2022 06:27:12,60.9,MainPumpP1
Temperature,21-Apr-2022 06:30:12,58.4,MainPumpP1
Temperature,21-Apr-2022 06:33:12,56.4,MainPumpP1
Temperature,21-Apr-2022 06:36:12,55.6,MainPumpP1
Temperature,21-Apr-2022 06:39:12,59.1,MainPumpP1
Temperature,21-Apr-2022 06:42:12,59.7,MainPumpP1
Temperature,21-Apr-2022 06:45:12,60.1,MainPumpP1
Temperature,21-Apr-2022 06:48:12,58.1,MainPumpP1
Temperature,21-Apr-2022 06:51:12,55.7,MainPumpP1
Temperature,21-Apr-2022 06:54:12,56.3,MainPumpP1
Temperature,21-Apr-2022 06:57:12,57.5,MainPumpP1
Temperature,21-Apr-2022 07:00:12,59.7,MainPumpP1
Temperature,21-Apr-2022 07:03:12,61.9,MainPumpP1
Temperature,21-Apr-2022 07:06:12,62.3,MainPumpP1
Temperature,21-Apr-2022 07:09:12,59.9,MainPumpP1
Temperature,21-Apr-2022 07:12:12,57.7,MainPumpP1
Temperature,21-Apr-2022 07:15:12,54.8,MainPumpP1
Temperature,21-Apr-2022 07:18:12,53.9,MainPumpP1
Temperature,21-Apr-2022 07:21:12,52.7,MainPumpP1
Temperature,21-Apr-2022 07:24:12,51.2,MainPumpP1
Temperature,21-Apr-2022 07:27:12,49.1,MainPumpP1
Temperature,21-Apr-2022 07:30:12,47.5,MainPumpP1
Temperature,21-Apr-2022 07:33:12,45.3,MainPumpP1
Temperature,21-Apr-2022 07:36:12,44.3,MainPumpP1
Temperature,21-Apr-2022 07:39:12,43.4,MainPumpP1
Temperature,21-Apr-2022 07:42:12,42.4,MainPumpP1
Temperature,21-Apr-2022 07:45:12,41.6,MainPumpP1
Temperature,21-Apr-2022 07:48:12,40.5,MainPumpP1
Temperature,21-Apr-2022 07:51:12,39.7,MainPumpP1
Temperature,21-Apr-2022 07:54:12,39.3,MainPumpP1
Temperature,21-Apr-2022 07:57:12,38.4,MainPumpP1
Temperature,21-Apr-2022 08:00:12,37.9,MainPumpP1
Temperature,21-Apr-2022 08:03:12,37.4,MainPumpP1
Temperature,21-Apr-2022 08:06:12,37.2,MainPumpP1
Temperature,21-Apr-2022 08:09:12,36.7,MainPumpP1
Temperature,21-Apr-2022 08:12:12,36.0,MainPumpP1
Temperature,21-Apr-2022 08:15:12,36.5,MainPumpP1
Temperature,21-Apr-2022 08:18:12,38.0,MainPumpP1
Temperature,21-Apr-2022 08:21:12,39.4,MainPumpP1
Temperature,21-Apr-2022 08:24:12,40.8,MainPumpP1
Temperature,21-Apr-2022 08:27:12,42.0,MainPumpP1
Temperature,21-Apr-2022 08:30:12,42.1,MainPumpP1
Temperature,21-Apr-2022 08:33:12,42.0,MainPumpP1
Temperature,21-Apr-2022 08:36:12,41.3,MainPumpP1
Temperature,21-Apr-2022 08:39:12,40.8,MainPumpP1
Temperature,21-Apr-2022 08:42:12,40.3,MainPumpP1
Temperature,21-Apr-2022 08:45:12,39.4,MainPumpP1
Temperature,21-Apr-2022 08:48:12,38.7,MainPumpP1
Temperature,21-Apr-2022 08:51:12,38.3,MainPumpP1
Temperature,21-Apr-2022 08:54:12,37.5,MainPumpP1
Temperature,21-Apr-2022 08:57:12,37.0,MainPumpP1
Temperature,21-Apr-2022 09:00:12,36.7,MainPumpP1
Temperature,21-Apr-2022 09:03:12,36.1,MainPumpP1
Temperature,21-Apr-2022 09:06:12,35.8,MainPumpP1
Temperature,21-Apr-2022 09:09:12,35.2,MainPumpP1
Temperature,21-Apr-2022 09:12:12,34.5,MainPumpP1
Temperature,21-Apr-2022 09:15:12,33.8,MainPumpP1
Temperature,21-Apr-2022 09:18:12,33.4,MainPumpP1
Temperature,21-Apr-2022 09:21:12,33.3,MainPumpP1
Temperature,21-Apr-2022 09:24:12,33.0,MainPumpP1
Temperature,21-Apr-2022 09:27:12,32.8,MainPumpP1
Temperature,21-Apr-2022 09:30:12,32.7,MainPumpP1
Temperature,21-Apr-2022 09:33:12,32.2,MainPumpP1
Temperature,21-Apr-2022 09:36:12,31.9,MainPumpP1
Temperature,21-Apr-2022 09:39:12,31.9,MainPumpP1
Temperature,21-Apr-2022 09:42:12,33.0,MainPumpP1
Temperature,21-Apr-2022 09:45:12,35.2,MainPumpP1
Temperature,21-Apr-2022 09:48:12,37.7,MainPumpP1
Temperature,21-Apr-2022 09:51:12,39.4,MainPumpP1
Temperature,21-Apr-2022 09:54:12,40.0,MainPumpP1
Temperature,21-Apr-2022 09:57:12,40.2,MainPumpP1
Temperature,21-Apr-2022 10:00:12,39.9,MainPumpP1
Temperature,21-Apr-2022 10:03:12,40.1,MainPumpP1
Temperature,21-Apr-2022 10:06:12,39.8,MainPumpP1
Temperature,21-Apr-2022 10:09:12,39.5,MainPumpP1
Temperature,21-Apr-2022 10:12:12,39.0,MainPumpP1
Temperature,21-Apr-2022 10:15:12,39.1,MainPumpP1
Temperature,21-Apr-2022 10:18:12,39.5,MainPumpP1
Temperature,21-Apr-2022 10:21:12,43.1,MainPumpP1
Temperature,21-Apr-2022 10:24:12,48.5,MainPumpP1
Temperature,21-Apr-2022 10:27:12,53.0,MainPumpP1
Temperature,21-Apr-2022 10:30:12,55.2,MainPumpP1
Temperature,21-Apr-2022 10:33:12,56.5,MainPumpP1
Temperature,21-Apr-2022 10:36:12,57.4,MainPumpP1
Temperature,21-Apr-2022 10:39:12,59.0,MainPumpP1
Temperature,21-Apr-2022 10:42:12,60.2,MainPumpP1
Temperature,21-Apr-2022 10:45:12,62.1,MainPumpP1
Temperature,21-Apr-2022 10:48:12,62.7,MainPumpP1
Temperature,21-Apr-2022 10:51:12,64.0,MainPumpP1
Temperature,21-Apr-2022 10:54:12,63.6,MainPumpP1
Temperature,21-Apr-2022 10:57:12,63.2,MainPumpP1
Temperature,21-Apr-2022 11:00:12,62.9,MainPumpP1
Temperature,21-Apr-2022 11:03:12,63.2,MainPumpP1
Temperature,21-Apr-2022 11:06:12,62.2,MainPumpP1
Temperature,21-Apr-2022 11:09:12,62.4,MainPumpP1
Temperature,21-Apr-2022 11:12:12,61.5,MainPumpP1
Temperature,21-Apr-2022 11:15:12,61.3,MainPumpP1
Temperature,21-Apr-2022 11:18:12,60.7,MainPumpP1
Temperature,21-Apr-2022 11:21:12,60.4,MainPumpP1
Temperature,21-Apr-2022 11:24:12,60.2,MainPumpP1
Temperature,21-Apr-2022 11:27:12,60.2,MainPumpP1
Temperature,21-Apr-2022 11:30:12,60.0,MainPumpP1
Temperature,21-Apr-2022 11:33:12,59.8,MainPumpP1
Temperature,21-Apr-2022 11:36:12,61.3,MainPumpP1
Temperature,21-Apr-2022 11:39:12,60.1,MainPumpP1
Temperature,21-Apr-2022 11:42:12,59.9,MainPumpP1
Temperature,21-Apr-2022 11:45:12,59.2,MainPumpP1
Temperature,21-Apr-2022 11:48:12,59.4,MainPumpP1
Temperature,21-Apr-2022 11:51:12,58.1,MainPumpP1
Temperature,21-Apr-2022 11:54:12,56.7,MainPumpP1
Temperature,21-Apr-2022 11:57:12,57.0,MainPumpP1
Temperature,21-Apr-2022 12:00:12,57.8,MainPumpP1
Temperature,21-Apr-2022 12:03:12,60.3,MainPumpP1
Temperature,21-Apr-2022 12:06:12,60.8,MainPumpP1
Temperature,21-Apr-2022 12:09:12,60.9,MainPumpP1
Temperature,21-Apr-2022 12:12:12,61.3,MainPumpP1
Temperature,21-Apr-2022 12:15:12,61.8,MainPumpP1
Temperature,21-Apr-2022 12:18:12,62.2,MainPumpP1
Temperature,21-Apr-2022 12:21:12,63.5,MainPumpP1
Temperature,21-Apr-2022 12:24:12,62.9,MainPumpP1
Temperature,21-Apr-2022 12:27:12,63.0,MainPumpP1
Temperature,21-Apr-2022 12:30:12,63.4,MainPumpP1
Temperature,21-Apr-2022 12:33:12,63.6,MainPumpP1
Temperature,21-Apr-2022 12:36:12,63.8,MainPumpP1
Temperature,21-Apr-2022 12:39:12,65.3,MainPumpP1
Temperature,21-Apr-2022 12:42:12,54.0,MainPumpP1
Temperature,21-Apr-2022 12:45:12,49.6,MainPumpP1
Temperature,21-Apr-2022 12:48:12,50.3,MainPumpP1
Temperature,21-Apr-2022 12:51:12,50.3,MainPumpP1
Temperature,21-Apr-2022 12:54:12,44.3,MainPumpP1
Temperature,21-Apr-2022 12:57:12,43.8,MainPumpP1
Temperature,21-Apr-2022 13:00:12,48.2,MainPumpP1
Temperature,21-Apr-2022 13:03:12,50.7,MainPumpP1
Temperature,21-Apr-2022 13:06:12,53.7,MainPumpP1
Temperature,21-Apr-2022 13:09:12,56.4,MainPumpP1
Temperature,21-Apr-2022 13:12:12,57.5,MainPumpP1
Temperature,21-Apr-2022 13:15:12,54.3,MainPumpP1
Temperature,21-Apr-2022 13:18:12,48.2,MainPumpP1
Temperature,21-Apr-2022 13:21:12,46.9,MainPumpP1
Temperature,21-Apr-2022 13:24:12,48.5,MainPumpP1
Temperature,21-Apr-2022 13:27:12,51.9,MainPumpP1
Temperature,21-Apr-2022 13:30:12,52.5,MainPumpP1
Temperature,21-Apr-2022 13:33:12,53.5,MainPumpP1
Temperature,21-Apr-2022 13:36:12,55.5,MainPumpP1
Temperature,21-Apr-2022 13:39:12,56.4,MainPumpP1
Temperature,21-Apr-2022 13:42:12,57.9,MainPumpP1
Temperature,21-Apr-2022 13:45:12,58.2,MainPumpP1
Temperature,21-Apr-2022 13:48:12,59.6,MainPumpP1
Temperature,21-Apr-2022 13:51:12,59.2,MainPumpP1
Temperature,21-Apr-2022 13:54:12,57.8,MainPumpP1
Temperature,21-Apr-2022 13:57:12,55.8,MainPumpP1
Temperature,21-Apr-2022 14:00:12,55.2,MainPumpP1
Temperature,21-Apr-2022 14:03:12,53.7,MainPumpP1
Temperature,21-Apr-2022 14:06:12,52.6,MainPumpP1
Temperature,21-Apr-2022 14:09:12,51.0,MainPumpP1
Temperature,21-Apr-2022 14:12:12,49.0,MainPumpP1
Temperature,21-Apr-2022 14:15:12,47.7,MainPumpP1
Temperature,21-Apr-2022 14:18:12,46.2,MainPumpP1
Temperature,21-Apr-2022 14:21:12,45.4,MainPumpP1
Temperature,21-Apr-2022 14:24:12,44.5,MainPumpP1
Temperature,21-Apr-2022 14:27:12,43.2,MainPumpP1
Temperature,21-Apr-2022 14:30:12,42.1,MainPumpP1
Temperature,21-Apr-2022 14:33:12,41.0,MainPumpP1
Temperature,21-Apr-2022 14:36:12,39.9,MainPumpP1
Temperature,21-Apr-2022 14:39:12,39.1,MainPumpP1
Temperature,21-Apr-2022 14:42:12,38.2,MainPumpP1
Temperature,21-Apr-2022 14:45:12,37.4,MainPumpP1
Temperature,21-Apr-2022 14:48:12,36.8,MainPumpP1
Temperature,21-Apr-2022 14:51:12,36.1,MainPumpP1
Temperature,21-Apr-2022 14:54:12,35.4,MainPumpP1
Temperature,21-Apr-2022 14:57:12,34.7,MainPumpP1
Temperature,21-Apr-2022 15:00:12,34.0,MainPumpP1
Temperature,21-Apr-2022 15:03:12,33.5,MainPumpP1
Temperature,21-Apr-2022 15:06:12,32.9,MainPumpP1
Temperature,21-Apr-2022 15:09:12,32.3,MainPumpP1
Temperature,21-Apr-2022 15:12:12,31.9,MainPumpP1
Temperature,21-Apr-2022 15:15:12,31.6,MainPumpP1
Temperature,21-Apr-2022 15:18:12,31.3,MainPumpP1
Temperature,21-Apr-2022 15:21:12,30.9,MainPumpP1
Temperature,21-Apr-2022 15:24:12,30.2,MainPumpP1
Temperature,21-Apr-2022 15:27:12,29.9,MainPumpP1
Temperature,21-Apr-2022 15:30:12,29.7,MainPumpP1
Temperature,21-Apr-2022 15:33:12,29.3,MainPumpP1
Temperature,21-Apr-2022 15:36:12,29.0,MainPumpP1
Temperature,21-Apr-2022 15:39:12,28.9,MainPumpP1
Temperature,21-Apr-2022 15:42:12,28.8,MainPumpP1
Temperature,21-Apr-2022 15:45:12,28.6,MainPumpP1
Temperature,21-Apr-2022 15:48:12,28.5,MainPumpP1
Temperature,21-Apr-2022 15:51:12,28.3,MainPumpP1
Temperature,21-Apr-2022 15:54:12,28.1,MainPumpP1
Temperature,21-Apr-2022 15:57:12,27.9,MainPumpP1
Temperature,21-Apr-2022 16:00:12,27.7,MainPumpP1
Temperature,21-Apr-2022 16:03:12,27.6,MainPumpP1
Temperature,21-Apr-2022 16:06:12,28.7,MainPumpP1
Temperature,21-Apr-2022 16:09:12,29.8,MainPumpP1
Temperature,21-Apr-2022 16:12:12,30.8,MainPumpP1
Temperature,21-Apr-2022 16:15:12,32.5,MainPumpP1
Temperature,21-Apr-2022 16:18:12,33.7,MainPumpP1
Temperature,21-Apr-2022 16:21:12,34.0,MainPumpP1
Temperature,21-Apr-2022 16:24:12,33.9,MainPumpP1
Temperature,21-Apr-2022 16:27:12,33.9,MainPumpP1
Temperature,21-Apr-2022 16:30:12,33.6,MainPumpP1
Temperature,21-Apr-2022 16:33:12,33.0,MainPumpP1
Temperature,21-Apr-2022 16:36:12,32.3,MainPumpP1
Temperature,21-Apr-2022 16:39:12,32.0,MainPumpP1
Temperature,21-Apr-2022 16:42:12,31.6,MainPumpP1
Temperature,21-Apr-2022 16:45:12,31.2,MainPumpP1
Temperature,21-Apr-2022 16:48:12,31.0,MainPumpP1
Temperature,21-Apr-2022 16:51:12,30.6,MainPumpP1
Temperature,21-Apr-2022 16:54:12,30.6,MainPumpP1
Temperature,21-Apr-2022 16:57:12,33.6,MainPumpP1
Temperature,21-Apr-2022 17:00:12,39.5,MainPumpP1
Temperature,21-Apr-2022 17:03:12,44.8,MainPumpP1
Temperature,21-Apr-2022 17:06:12,48.4,MainPumpP1
Temperature,21-Apr-2022 17:09:12,51.1,MainPumpP1
Temperature,21-Apr-2022 17:12:12,53.5,MainPumpP1
Temperature,21-Apr-2022 17:15:12,54.5,MainPumpP1
Temperature,21-Apr-2022 17:18:12,56.1,MainPumpP1
Temperature,21-Apr-2022 17:21:12,57.0,MainPumpP1
Temperature,21-Apr-2022 17:24:12,58.2,MainPumpP1
Temperature,21-Apr-2022 17:27:12,58.9,MainPumpP1
Temperature,21-Apr-2022 17:30:12,58.3,MainPumpP1
Temperature,21-Apr-2022 17:33:12,58.3,MainPumpP1
Temperature,21-Apr-2022 17:36:12,56.2,MainPumpP1
Temperature,21-Apr-2022 17:39:12,56.3,MainPumpP1
Temperature,21-Apr-2022 17:42:12,56.1,MainPumpP1
Temperature,21-Apr-2022 17:45:12,56.4,MainPumpP1
Temperature,21-Apr-2022 17:48:12,57.4,MainPumpP1
Temperature,21-Apr-2022 17:51:12,58.7,MainPumpP1
Temperature,21-Apr-2022 17:54:12,59.4,MainPumpP1
Temperature,21-Apr-2022 17:57:12,61.0,MainPumpP1
Temperature,21-Apr-2022 18:00:12,60.8,MainPumpP1
Temperature,21-Apr-2022 18:03:12,61.4,MainPumpP1
Temperature,21-Apr-2022 18:06:12,61.8,MainPumpP1
Temperature,21-Apr-2022 18:09:12,61.3,MainPumpP1
Temperature,21-Apr-2022 18:12:12,60.6,MainPumpP1
Temperature,21-Apr-2022 18:15:12,61.4,MainPumpP1
Temperature,21-Apr-2022 18:18:12,60.8,MainPumpP1
Temperature,21-Apr-2022 18:21:12,60.1,MainPumpP1
Temperature,21-Apr-2022 18:24:12,59.1,MainPumpP1
Temperature,21-Apr-2022 18:27:12,60.3,MainPumpP1
Temperature,21-Apr-2022 18:30:12,58.8,MainPumpP1
Temperature,21-Apr-2022 18:33:12,58.8,MainPumpP1
Temperature,21-Apr-2022 18:36:12,58.6,MainPumpP1
Temperature,21-Apr-2022 18:39:12,58.7,MainPumpP1
Temperature,21-Apr-2022 18:42:12,59.0,MainPumpP1
Temperature,21-Apr-2022 18:45:12,59.5,MainPumpP1
Temperature,21-Apr-2022 18:48:12,61.8,MainPumpP1
Temperature,21-Apr-2022 18:51:12,62.3,MainPumpP1
Temperature,21-Apr-2022 18:54:12,61.8,MainPumpP1
Temperature,21-Apr-2022 18:57:12,60.3,MainPumpP1
Temperature,21-Apr-2022 19:00:12,59.3,MainPumpP1
Temperature,21-Apr-2022 19:03:12,60.3,MainPumpP1
Temperature,21-Apr-2022 19:06:12,62.2,MainPumpP1
Temperature,21-Apr-2022 19:09:12,63.4,MainPumpP1
Temperature,21-Apr-2022 19:12:12,62.8,MainPumpP1
Temperature,21-Apr-2022 19:15:12,61.3,MainPumpP1
Temperature,21-Apr-2022 19:18:12,59.6,MainPumpP1
Temperature,21-Apr-2022 19:21:12,57.8,MainPumpP1
Temperature,21-Apr-2022 19:24:12,56.0,MainPumpP1
Temperature,21-Apr-2022 19:27:12,54.5,MainPumpP1
Temperature,21-Apr-2022 19:30:12,53.1,MainPumpP1
Temperature,21-Apr-2022 19:33:12,51.8,MainPumpP1
Temperature,21-Apr-2022 19:36:12,50.6,MainPumpP1
Temperature,21-Apr-2022 19:39:12,49.4,MainPumpP1
Temperature,21-Apr-2022 19:42:12,46.8,MainPumpP1
Temperature,21-Apr-2022 19:45:12,45.8,MainPumpP1
Temperature,21-Apr-2022 19:48:12,45.1,MainPumpP1
Temperature,21-Apr-2022 19:51:12,44.5,MainPumpP1
Temperature,21-Apr-2022 19:54:12,43.9,MainPumpP1
Temperature,21-Apr-2022 19:57:12,43.2,MainPumpP1
Temperature,21-Apr-2022 20:00:12,42.3,MainPumpP1
Temperature,21-Apr-2022 20:03:12,41.4,MainPumpP1
Temperature,21-Apr-2022 20:06:12,40.3,MainPumpP1
Temperature,21-Apr-2022 20:09:12,39.6,MainPumpP1
Temperature,21-Apr-2022 20:12:12,38.9,MainPumpP1
Temperature,21-Apr-2022 20:15:12,38.0,MainPumpP1
Temperature,21-Apr-2022 20:18:12,36.7,MainPumpP1
Temperature,21-Apr-2022 20:21:12,36.1,MainPumpP1
Temperature,21-Apr-2022 20:24:12,36.1,MainPumpP1
Temperature,21-Apr-2022 20:27:12,35.9,MainPumpP1
Temperature,21-Apr-2022 20:30:12,35.6,MainPumpP1
Temperature,21-Apr-2022 20:33:12,35.1,MainPumpP1
Temperature,21-Apr-2022 20:36:12,34.8,MainPumpP1
Temperature,21-Apr-2022 20:39:12,34.6,MainPumpP1
Temperature,21-Apr-2022 20:42:12,34.3,MainPumpP1
Temperature,21-Apr-2022 20:45:12,33.9,MainPumpP1
Temperature,21-Apr-2022 20:48:12,33.6,MainPumpP1
Temperature,21-Apr-2022 20:51:12,32.9,MainPumpP1
Temperature,21-Apr-2022 20:54:12,32.7,MainPumpP1
Temperature,21-Apr-2022 20:57:12,32.3,MainPumpP1
Temperature,21-Apr-2022 21:00:12,32.1,MainPumpP1
Temperature,21-Apr-2022 21:03:12,31.8,MainPumpP1
Temperature,21-Apr-2022 21:06:12,32.2,MainPumpP1
Temperature,21-Apr-2022 21:09:12,37.5,MainPumpP1
Temperature,21-Apr-2022 21:12:12,45.1,MainPumpP1
Temperature,21-Apr-2022 21:15:12,51.0,MainPumpP1
Temperature,21-Apr-2022 21:18:12,55.7,MainPumpP1
Temperature,21-Apr-2022 21:21:12,58.0,MainPumpP1
Temperature,21-Apr-2022 21:24:12,59.8,MainPumpP1
Temperature,21-Apr-2022 21:27:12,61.9,MainPumpP1
Temperature,21-Apr-2022 21:30:12,61.5,MainPumpP1
Temperature,21-Apr-2022 21:33:12,61.2,MainPumpP1
Temperature,21-Apr-2022 21:36:12,61.9,MainPumpP1
Temperature,21-Apr-2022 21:39:12,63.3,MainPumpP1
